Recommended,Suggestion_Id,Responses,Views,Votes_Up,Votes_Down,Author_Id,Author_Join (in terms of how many days since they joined),Author_TotalPosts,Author_PostsPerDay
0,117007,5,77,0,0,511593,1095,2,0
0,117028,0,22,0,0,361740,1240,4,0
1,117032,174,5064,253,26,365965,1237,5191,4.2
0,117190,3,82,0,0,310288,1277,1686,1.3
0,117232,0,12,0,0,138013,1375,69,0.1
0,117233,2,84,2,0,138013,1375,69,0.1
0,117238,42,863,62,0,15912,1588,63,0
0,117239,1,130,0,0,250737,1318,112,0.1
0,117254,14,234,5,1,92320,1514,1267,0.8
0,117284,80,2138,137,38,304457,1281,1215,1
0,117293,8,208,1,6,406460,1208,2556,2.1
0,117323,1,162,0,0,412620,1205,22,0
0,117360,20,232,5,1,98682,1497,2206,1.5
0,117370,40,894,39,5,3352,1618,1944,1.2
0,117469,1,89,2,0,25244,1568,8,0
0,117509,53,1803,62,15,179419,1355,999,0.7
0,117519,6,248,5,1,179419,1355,999,0.7
0,117543,73,1319,44,15,365965,1237,5191,4.2
0,117546,9,164,10,3,398498,1212,23,0
0,117578,4,93,0,0,445104,1186,262,0.2
0,117579,3,54,2,0,16844,1588,1665,1.1
0,117645,5,75,0,0,484214,1148,226,0.2
0,117662,3,89,0,0,286769,1295,1,0
0,117686,164,7576,259,34,271959,1306,1985,1.5
0,117703,9,159,4,3,420180,1201,15,0
0,117719,12,210,3,5,374978,1228,100,0.1
0,117725,5,86,0,0,439354,1191,432,0.4
0,117792,1,58,1,0,439354,1191,432,0.4
0,117960,0,83,0,0,615255,1034,5,0
0,117965,1,100,2,0,417017,1203,66,0.1
0,117966,10,129,0,5,417017,1203,66,0.1
0,118030,13,152,0,0,583848,1053,55,0.1
0,118035,3,44,0,3,583848,1053,55,0.1
0,118048,12,148,3,5,18107,1585,1304,0.8
0,118074,31,1696,57,0,7309,1607,2865,1.8
0,118077,5,73,3,1,493902,1123,118,0.1
0,118091,5,72,0,0,537251,1082,43,0
0,118104,2,77,3,0,517466,1092,55,0.1
0,118145,20,302,10,3,420180,1201,15,0
0,118159,1,46,0,0,614759,1035,1,0
0,118186,7,111,0,0,616386,1034,575,0.6
0,118198,3,61,0,0,616386,1034,575,0.6
0,118199,14,202,2,14,420180,1201,15,0
0,118217,63,2520,135,79,304457,1281,1215,1
0,118258,26,538,27,9,229906,1328,6316,4.8
0,118262,0,49,0,0,32761,1565,345,0.2
1,118263,72,1894,136,18,32761,1565,345,0.2
0,118271,5,77,3,1,616386,1034,575,0.6
0,118272,2,61,4,0,3770,1617,22,0
0,118330,4,55,4,0,131778,1378,2248,1.6
0,118351,9,101,0,7,583848,1053,55,0.1
0,118374,3,125,0,3,214363,1336,339,0.3
0,118387,2,75,0,0,249991,1319,54,0
0,118390,4,88,3,2,179419,1355,999,0.7
0,118401,10,257,0,7,16844,1588,1665,1.1
0,118491,3,89,0,0,8290,1601,35,0
0,118529,12,190,0,6,392443,1215,4,0
0,118552,0,50,1,1,179419,1355,999,0.7
0,118561,26,1136,53,7,179419,1355,999,0.7
0,118576,8,87,3,2,363716,1238,329,0.3
0,118634,1,53,0,0,363716,1238,329,0.3
0,118635,0,66,1,0,363716,1238,329,0.3
0,118694,2,77,0,0,623011,1030,15,0
0,118700,51,1167,48,6,211255,1338,206,0.2
0,118717,15,379,22,3,134834,1376,555,0.4
0,118731,3,80,0,0,607969,1039,14,0
0,118751,3,92,2,2,54139,1553,85,0.1
0,118770,1,60,0,0,37750,1562,80,0.1
0,118788,2,96,0,0,607969,1039,14,0
0,118806,1,99,0,0,607969,1039,14,0
0,118809,1,90,0,0,573902,1058,88,0.1
0,118859,21,133,14,2,22067,1574,884,0.6
0,118863,18,269,4,7,22067,1574,884,0.6
0,118910,1,79,0,0,101506,1486,217,0.1
0,118921,2,131,5,0,160790,1365,939,0.7
0,118933,2,89,0,0,106571,1472,21,0
0,118935,63,1584,55,26,111380,1386,374,0.3
0,118938,2,60,0,0,607969,1039,14,0
0,118941,12,709,16,7,111380,1386,374,0.3
0,118964,101,4244,64,19,586018,1052,132,0.1
0,118969,10,147,10,0,325828,1267,222,0.2
0,118971,30,1094,43,10,111380,1386,374,0.3
0,118978,3,91,0,0,573902,1058,88,0.1
0,118989,13,217,2,6,607969,1039,14,0
0,119059,1,57,0,0,607969,1039,14,0
0,119060,2,129,1,1,607969,1039,14,0
0,119093,1,87,0,0,142315,1374,6,0
0,119108,3,61,0,0,142315,1374,6,0
0,119116,12,319,2,14,452475,1181,23,0
0,119124,1,61,0,0,626415,1027,1,0
0,119127,4,80,2,0,7309,1607,2865,1.8
0,119170,25,273,19,2,171271,1360,4123,3
0,119172,156,4248,227,33,111380,1386,374,0.3
0,119183,3,80,0,0,111369,1386,2360,1.7
0,119234,1,82,0,0,627448,1027,1,0
0,119238,1,73,0,0,41112,1560,67,0
0,119250,1,80,0,1,445104,1186,262,0.2
0,119286,4,98,0,0,498776,1115,382,0.3
0,119289,4,114,4,4,318334,1272,82,0.1
0,119323,35,628,6,34,452475,1181,23,0
0,119352,3,108,0,0,628202,1026,1,0
0,119355,3,92,0,1,103370,1480,1,0
0,119373,1,81,0,0,106571,1472,21,0
0,119389,0,37,0,0,404452,1209,43,0
0,119453,2,74,0,0,254007,1316,3,0
0,119489,3,78,0,0,295114,1289,217,0.2
0,119490,2,88,2,0,6470,1610,833,0.5
0,119503,167,5903,379,103,1935,1619,1354,0.8
0,119506,5,111,2,1,3473,1618,4486,2.8
0,119589,91,3187,65,14,74748,1540,2035,1.3
0,119597,12,201,2,7,352502,1247,500,0.4
0,119611,1,64,1,0,17308,1587,187,0.1
0,119616,2,118,4,0,17308,1587,187,0.1
0,119618,23,473,32,0,17308,1587,187,0.1
0,119620,17,192,1,8,14316,1592,889,0.6
0,119624,2,100,0,0,96920,1502,2,0
0,119625,2,61,0,0,119983,1383,78,0.1
1,119627,30,799,55,0,229906,1328,6316,4.8
0,119638,6,213,0,5,221684,1332,285,0.2
0,119647,4,117,1,0,582632,1054,139,0.1
0,119669,3,71,3,0,67246,1545,74,0
0,119672,2,59,0,0,624307,1029,1,0
0,119684,14,218,1,4,171551,1360,220,0.2
0,119714,0,36,0,0,312685,1275,2410,1.9
0,119715,75,2517,141,23,312685,1275,2410,1.9
0,119720,84,1857,126,13,11462,1596,1658,1
0,119728,50,1553,83,16,312685,1275,2410,1.9
0,119752,0,48,0,0,312685,1275,2410,1.9
0,119753,21,303,14,12,312685,1275,2410,1.9
0,119763,27,796,37,2,229906,1328,6316,4.8
0,119774,1,134,2,0,39273,1561,241,0.2
0,119849,3,82,2,1,13942,1593,420,0.3
0,119854,8,111,4,3,3093,1618,49,0
0,119923,0,44,0,0,633135,1024,1,0
0,119927,0,22,0,0,77531,1537,249,0.2
0,119930,22,323,8,5,77531,1537,249,0.2
0,119952,12,179,0,15,72917,1541,81,0.1
0,119973,1,77,0,0,633744,1023,4,0
0,120015,8,115,3,4,229906,1328,6316,4.8
0,120018,26,489,16,1,82653,1533,12,0
0,120074,10,76,10,0,131778,1378,2248,1.6
0,120109,6,116,1,3,23449,1570,37,0
0,120132,8,181,3,7,68553,1544,54,0
0,120266,146,10779,416,59,566783,1061,1460,1.4
0,120268,4,107,4,1,86956,1528,377,0.2
0,120319,2,65,2,1,566783,1061,1460,1.4
0,120373,0,54,0,0,17337,1587,2221,1.4
0,120374,4,764,2,0,17337,1587,2221,1.4
0,120452,1,62,0,0,625250,1028,14,0
0,120465,87,2098,123,17,498776,1115,382,0.3
0,120483,12,162,7,1,589016,1051,24,0
0,120507,25,1207,1,19,177820,1356,207,0.2
0,120511,0,41,0,0,177820,1356,207,0.2
0,120531,0,62,0,0,406460,1208,2556,2.1
0,120533,11,166,0,0,637904,1020,65,0.1
0,120543,0,38,0,0,81366,1534,58,0
0,120566,0,61,0,0,158433,1366,15,0
0,120570,13,265,2,5,158433,1366,15,0
0,120571,7,173,2,7,628140,1026,45,0
0,120586,2,67,0,0,234603,1326,150,0.1
1,120591,199,5455,447,33,229906,1328,6316,4.8
0,120606,4,80,1,5,511287,1095,942,0.9
0,120609,34,502,34,4,580755,1055,314,0.3
0,120612,5,102,0,1,77531,1537,249,0.2
0,120621,13,131,8,0,22067,1574,884,0.6
0,120638,10,209,1,2,380340,1224,49,0
0,120694,0,22,0,0,352502,1247,500,0.4
0,120798,6,51,1,0,566783,1061,1460,1.4
0,120810,0,57,0,0,606784,1040,3726,3.6
0,120812,17,584,37,3,606784,1040,3726,3.6
0,120814,29,743,66,4,606784,1040,3726,3.6
0,120831,7,179,0,0,519554,1091,40,0
0,120856,20,203,2,8,370310,1232,160,0.1
0,120880,5,89,1,3,593146,1049,315,0.3
0,121044,8,129,3,2,437093,1192,68,0.1
0,121048,9,158,2,7,638267,1020,552,0.5
0,121062,4,91,0,0,503270,1107,14,0
0,121113,1,48,0,0,495124,1121,2,0
0,121152,2,53,0,0,370310,1232,160,0.1
0,121263,5,116,1,6,308142,1278,10,0
0,121264,3,73,2,0,508624,1098,137,0.1
0,121284,23,313,8,5,113709,1385,226,0.2
0,121300,46,611,53,1,370310,1232,160,0.1
0,121315,1,85,2,0,312685,1275,2410,1.9
0,121317,3,70,2,0,312685,1275,2410,1.9
0,121320,11,169,8,0,312685,1275,2410,1.9
0,121327,7,148,1,1,312685,1275,2410,1.9
0,121388,6,116,10,0,441235,1188,251,0.2
0,121470,0,96,0,0,227312,1329,18,0
0,121486,2,95,1,2,211160,1338,162,0.1
0,121489,37,663,32,3,495,1620,3169,2
0,121516,5,79,3,0,19086,1583,1049,0.7
0,121536,19,176,4,5,158982,1366,51,0
0,121543,1,29,0,0,467547,1171,44,0
0,121555,2,38,0,0,400891,1211,1030,0.9
0,121572,9,124,0,4,400891,1211,1030,0.9
0,121584,13,159,1,10,22067,1574,884,0.6
0,121619,12,195,4,5,8388,1601,428,0.3
1,121624,43,1060,64,9,54082,1553,994,0.6
0,121678,3,51,0,3,4648,1615,14,0
0,121679,5,88,0,0,378374,1225,167,0.1
0,121690,8,162,8,2,61426,1548,3623,2.3
0,121813,3,62,1,0,150709,1370,1220,0.9
1,121825,88,8587,82,11,365965,1237,5191,4.2
0,121874,15,185,17,0,378374,1225,167,0.1
0,121891,13,201,12,3,17337,1587,2221,1.4
0,122003,16,222,24,0,14537,1592,52,0
0,122029,0,15,0,0,583848,1053,55,0.1
0,122031,12,190,1,7,583848,1053,55,0.1
1,122057,62,5339,286,16,406460,1208,2556,2.1
0,122061,2,62,0,1,406460,1208,2556,2.1
0,122090,9,174,0,8,133168,1377,80,0.1
0,122219,11,254,3,17,351048,1248,2655,2.1
0,122223,2,54,2,3,317035,1273,73,0.1
1,122260,40,596,65,1,229906,1328,6316,4.8
0,122296,29,2997,57,6,586018,1052,132,0.1
1,122299,98,10122,174,12,101019,1489,2302,1.5
0,122316,22,532,32,4,84835,1532,504,0.3
0,122328,14,112,1,8,180176,1355,105,0.1
0,122362,5,105,1,4,1800,1619,1482,0.9
0,122364,18,181,1,4,651615,1012,127,0.1
0,122424,8,134,2,1,69902,1543,146,0.1
0,122459,8,88,1,1,467393,1172,32,0
0,122497,11,174,1,10,637904,1020,65,0.1
0,122513,5,76,0,0,620891,1031,15,0
0,122519,28,409,17,9,638267,1020,552,0.5
0,122568,10,97,6,1,229906,1328,6316,4.8
0,122580,12,132,4,3,204457,1342,808,0.6
0,122598,1,71,0,0,645040,1016,131,0.1
0,122688,40,715,36,2,218821,1334,1367,1
0,122790,12,178,4,1,620891,1031,15,0
0,122793,103,2479,248,9,229906,1328,6316,4.8
1,122823,71,21890,84,7,365965,1237,5191,4.2
0,122834,16,245,6,4,487329,1143,446,0.4
0,122853,120,5517,247,12,508624,1098,137,0.1
0,122871,16,187,2,15,614063,1035,36,0
0,122998,110,1813,90,6,423724,1199,737,0.6
0,123026,171,6113,424,46,80122,1535,1860,1.2
0,123049,55,1466,25,15,147272,1372,208,0.2
0,123198,0,15,0,0,160790,1365,939,0.7
0,123199,29,300,5,2,160790,1365,939,0.7
0,123241,8,101,5,2,493902,1123,118,0.1
0,123269,4,74,0,1,464356,1174,353,0.3
0,123274,3,109,0,1,352502,1247,500,0.4
0,123282,61,969,59,19,269015,1308,437,0.3
0,123317,7,123,1,1,3793,1617,126,0.1
0,123343,23,346,19,5,332088,1262,30,0
0,123370,36,577,23,3,139220,1375,232,0.2
0,123382,2,100,0,0,625250,1028,14,0
0,123454,5,113,0,0,166063,1363,47,0
0,123476,10,112,4,2,467393,1172,32,0
0,123536,0,48,0,0,70141,1543,244,0.2
0,123581,55,736,15,5,26280,1568,153,0.1
0,123648,35,548,46,1,25835,1568,228,0.1
0,123662,162,7298,314,52,169438,1361,715,0.5
0,123663,5,53,1,3,169438,1361,715,0.5
0,123735,4,58,0,0,658941,1007,10,0
0,123746,10,115,1,6,467393,1172,32,0
0,123772,3,35,1,2,593146,1049,315,0.3
0,123784,4,58,4,0,651615,1012,127,0.1
0,123789,24,472,14,16,73819,1540,30,0
0,123794,15,344,0,14,73819,1540,30,0
0,123869,47,710,52,1,70141,1543,244,0.2
0,123876,15,193,18,5,131119,1378,373,0.3
0,123887,32,593,53,0,39537,1561,3497,2.2
0,123888,0,76,0,0,291292,1292,43,0
0,123897,14,199,10,0,291292,1292,43,0
0,123932,5,116,2,1,210256,1339,773,0.6
0,123948,1,29,0,1,503482,1106,94,0.1
0,123954,9,163,7,3,349812,1249,21,0
0,123969,30,525,17,4,12488,1595,5803,3.6
0,124020,15,254,10,1,662109,1005,54,0.1
0,124027,1,42,0,0,150709,1370,1220,0.9
0,124028,0,9,0,0,150709,1370,1220,0.9
1,124033,34,429,41,1,7309,1607,2865,1.8
0,124093,0,52,1,4,388707,1217,10,0
0,124110,0,56,0,0,166063,1363,47,0
0,124111,20,358,26,3,166063,1363,47,0
0,124116,22,305,14,2,101019,1489,2302,1.5
0,124149,3,74,0,0,461308,1176,5,0
0,124181,3,89,3,0,19939,1581,883,0.6
0,124227,3,71,4,1,111980,1386,508,0.4
0,124339,0,16,0,0,439236,1191,17,0
0,124341,9,131,5,2,439236,1191,17,0
0,124386,4,79,0,0,152298,1370,3,0
0,124391,10,193,7,2,248235,1320,18,0
0,124394,79,1849,134,11,175125,1358,2694,2
0,124408,0,57,0,0,424643,1198,2376,2
0,124412,11,152,16,1,424643,1198,2376,2
1,124425,53,1745,99,13,3106,1618,145,0.1
0,124440,4,57,0,0,313513,1275,189,0.1
0,124464,77,4805,237,27,379431,1224,107,0.1
0,124508,10,149,7,3,108783,1387,523,0.4
0,124552,3,89,4,1,487669,1142,1171,1
0,124575,19,308,7,4,313513,1275,189,0.1
0,124594,19,385,8,9,638267,1020,552,0.5
0,124623,9,91,0,7,651080,1012,47,0
0,124684,0,37,0,0,141192,1374,1114,0.8
0,124736,1,125,0,0,638267,1020,552,0.5
0,124762,12,171,2,8,137989,1375,93,0.1
0,124787,40,731,70,4,370310,1232,160,0.1
0,124797,10,170,3,5,531639,1085,13,0
0,124821,14,279,8,2,306610,1280,884,0.7
0,124853,8,146,3,2,562201,1063,22,0
0,124856,123,3391,88,12,445715,1186,2296,1.9
0,124859,23,312,18,1,414622,1204,32,0
0,124862,2,48,0,0,492298,1126,379,0.3
0,124880,10,167,9,0,26682,1568,118,0.1
0,124891,1,32,0,0,651140,1012,1,0
0,124897,21,362,6,9,146067,1372,400,0.3
0,124914,5,58,0,0,239752,1324,81,0.1
0,124921,22,3021,48,5,355736,1245,58,0
0,124962,0,21,0,0,579473,1055,306,0.3
0,124963,41,597,36,8,579473,1055,306,0.3
0,124969,16,281,12,2,630752,1025,65,0.1
0,124999,2,61,1,1,2050,1619,45,0
0,125017,3,70,0,0,303942,1282,1,0
0,125058,4,116,0,0,239183,1324,1352,1
0,125069,36,911,21,4,93395,1511,1002,0.7
0,125079,0,46,0,0,239752,1324,81,0.1
0,125080,5,140,6,1,239752,1324,81,0.1
0,125081,7,149,1,5,239752,1324,81,0.1
0,125084,11,232,11,4,239752,1324,81,0.1
0,125130,10,179,7,2,662109,1005,54,0.1
0,125254,1,15,0,0,101019,1489,2302,1.5
0,125257,23,252,12,3,101019,1489,2302,1.5
1,125264,262,6126,503,37,487329,1143,446,0.4
0,125286,13,194,6,4,332088,1262,30,0
1,125288,138,10336,239,17,1784,1619,2211,1.4
0,125289,7,129,4,4,181372,1354,12,0
0,125313,0,28,0,0,312685,1275,2410,1.9
0,125337,19,260,2,8,4702,1615,4258,2.6
0,125347,14,281,19,6,662109,1005,54,0.1
0,125417,9,102,2,5,668925,1001,70,0.1
0,125440,9,92,0,8,582632,1054,139,0.1
0,125441,1,43,0,0,359054,1242,268,0.2
0,125469,16,218,9,7,511287,1095,942,0.9
0,125472,13,150,4,4,105365,1475,594,0.4
0,125498,11,218,1,15,660317,1007,205,0.2
0,125530,132,10987,266,38,647199,1014,517,0.5
0,125538,23,408,6,15,460970,1176,981,0.8
0,125550,17,686,28,1,662109,1005,54,0.1
0,125560,14,142,0,11,372139,1230,834,0.7
0,125562,10,94,1,5,483401,1150,1499,1.3
0,125595,0,21,0,0,78094,1536,252,0.2
0,125601,123,6037,197,38,483401,1150,1499,1.3
0,125604,5,71,1,6,464356,1174,353,0.3
0,125609,21,463,36,0,110867,1386,334,0.2
0,125615,27,572,66,0,37144,1563,651,0.4
0,125620,0,10,0,0,78094,1536,252,0.2
0,125622,5,73,1,5,78094,1536,252,0.2
0,125638,9,167,1,4,577021,1057,468,0.4
0,125639,2,15,0,0,523216,1089,293,0.3
0,125646,165,5713,400,28,511287,1095,942,0.9
0,125661,6,78,2,1,210016,1339,211,0.2
0,125708,6,134,3,3,150709,1370,1220,0.9
0,125709,1,42,0,0,328999,1264,1,0
0,125778,10,146,7,1,460970,1176,981,0.8
0,125804,4,58,3,0,111369,1386,2360,1.7
0,125835,7,128,3,4,651080,1012,47,0
0,125836,43,513,30,1,61075,1549,2922,1.9
0,125849,1,39,0,0,651080,1012,47,0
0,125852,1,36,0,0,495404,1121,181,0.2
0,125862,1,38,0,0,638267,1020,552,0.5
0,125863,7,149,4,1,638267,1020,552,0.5
0,125908,14,250,1,8,279976,1300,477,0.4
0,125938,3,102,0,2,16844,1588,1665,1.1
0,125954,0,35,1,0,566601,1061,173,0.2
0,125972,11,155,4,6,79609,1535,4992,3.3
0,125980,14,207,5,9,187263,1351,117,0.1
0,126003,3,72,0,0,372139,1230,834,0.7
0,126043,22,268,10,20,12257,1595,148,0.1
0,126056,130,2648,291,12,203886,1342,396,0.3
0,126076,93,4387,113,10,660317,1007,205,0.2
0,126089,0,21,0,0,77598,1537,2134,1.4
0,126090,11,567,18,0,77598,1537,2134,1.4
0,126111,12,132,1,10,59917,1550,241,0.2
0,126127,22,287,6,13,372139,1230,834,0.7
0,126160,0,34,1,0,460970,1176,981,0.8
0,126161,1,45,0,0,137658,1375,113,0.1
0,126213,0,12,0,0,460970,1176,981,0.8
0,126266,12,291,9,2,66908,1545,21,0
0,126273,10,187,1,2,677939,995,8,0
0,126288,43,523,53,2,126616,1380,347,0.3
0,126325,3,75,0,0,258158,1314,341,0.3
0,126343,164,5486,302,94,511287,1095,942,0.9
0,126396,3,108,1,0,138015,1375,90,0.1
0,126397,1,14,0,0,74755,1540,21,0
0,126440,15,152,3,5,338989,1257,123,0.1
0,126489,0,32,0,0,379530,1224,12,0
0,126492,3,85,3,2,528923,1086,7,0
0,126497,18,184,17,3,637845,1020,1341,1.3
0,126514,19,428,4,5,258158,1314,341,0.3
0,126561,8,341,5,11,52005,1554,6,0
0,126563,5,84,2,7,127836,1379,264,0.2
0,126600,0,24,0,0,265707,1310,1035,0.8
0,126609,22,212,16,0,638267,1020,552,0.5
0,126619,14,133,3,12,221915,1332,2080,1.6
0,126631,5,93,1,1,144117,1373,133,0.1
0,126634,113,2263,163,55,239183,1324,1352,1
0,126645,33,753,33,11,139220,1375,232,0.2
1,126657,71,3069,176,3,75427,1538,2718,1.8
0,126663,3,57,0,0,18029,1585,3,0
0,126676,3,62,2,3,662109,1005,54,0.1
0,126678,4,43,1,0,515406,1093,48,0
0,126709,2,20,0,0,221915,1332,2080,1.6
0,126713,152,10803,463,99,221915,1332,2080,1.6
0,126731,3,88,0,0,346197,1252,1,0
0,126764,5,103,0,0,425760,1198,22,0
0,126788,17,255,14,0,93395,1511,1002,0.7
0,126789,56,1480,129,2,111380,1386,374,0.3
0,126831,42,678,62,4,229906,1328,6316,4.8
0,126835,3,62,0,3,677939,995,8,0
0,126836,0,9,0,0,677939,995,8,0
0,126837,1,53,1,2,677939,995,8,0
0,126838,3,65,1,0,677939,995,8,0
0,126847,35,453,57,0,229906,1328,6316,4.8
0,126852,3,27,2,1,70770,1542,1052,0.7
0,126867,7,145,1,3,61825,1548,542,0.4
0,126872,4,102,0,0,229686,1328,43,0
0,126901,2,253,2,2,416770,1203,256,0.2
1,126940,52,1409,70,2,365965,1237,5191,4.2
0,126942,2,142,2,1,413026,1205,1205,1
0,126943,11,181,3,6,115697,1384,369,0.3
0,126985,4,79,3,1,101021,1489,221,0.1
0,126989,70,1272,43,10,210256,1339,773,0.6
0,127063,2,92,0,0,250737,1318,112,0.1
0,127081,16,229,3,14,515406,1093,48,0
1,127102,198,4345,598,30,390,1620,3973,2.5
0,127108,3,112,0,0,357764,1243,1,0
0,127122,1,27,0,0,617705,1033,118,0.1
0,127143,5,184,3,2,30891,1566,2,0
0,127151,38,810,20,25,247549,1320,91,0.1
0,127157,14,288,32,2,229906,1328,6316,4.8
0,127200,2,63,0,0,683408,992,1,0
0,127202,3,42,3,2,662109,1005,54,0.1
0,127209,1,15,0,0,683431,992,2,0
0,127262,3,72,0,0,485533,1146,2,0
0,127263,1,35,0,0,396190,1213,1,0
0,127318,1,79,3,0,399374,1212,4,0
0,127321,64,908,39,6,210256,1339,773,0.6
0,127327,2,75,4,0,427937,1196,26,0
1,127367,60,4964,69,6,216131,1336,4004,3
0,127377,1,54,0,0,378680,1225,7,0
0,127383,2,57,1,0,2851,1618,557,0.3
0,127410,3,53,2,1,378680,1225,7,0
0,127466,15,242,8,12,638267,1020,552,0.5
0,127483,2,29,0,1,250737,1318,112,0.1
0,127484,21,290,18,1,61807,1548,742,0.5
0,127498,9,119,6,0,131778,1378,2248,1.6
0,127509,9,149,9,2,313513,1275,189,0.1
0,127519,0,15,0,0,96530,1503,1140,0.8
1,127520,37,1024,65,6,96530,1503,1140,0.8
1,127554,959,44039,2607,88,306610,1280,884,0.7
0,127555,0,12,0,0,195224,1347,48,0
0,127556,1,32,0,0,195224,1347,48,0
0,127576,3,144,3,4,427937,1196,26,0
0,127657,1,38,0,0,278713,1301,118,0.1
0,127688,47,2801,59,8,12488,1595,5803,3.6
0,127689,3,45,0,0,669233,1001,263,0.3
0,127698,2,61,2,1,77765,1537,869,0.6
0,127707,0,38,0,0,185668,1352,756,0.6
0,127708,21,384,29,4,185668,1352,756,0.6
0,127753,5,61,3,1,478933,1159,580,0.5
1,127766,70,1192,95,2,92320,1514,1267,0.8
0,127782,46,992,68,18,312685,1275,2410,1.9
0,127799,0,30,0,0,54082,1553,994,0.6
0,127801,162,5618,109,81,54082,1553,994,0.6
0,127808,29,341,26,4,139220,1375,232,0.2
0,127810,3,48,0,0,659087,1007,1519,1.5
0,127813,34,471,45,20,312685,1275,2410,1.9
0,127832,1,29,0,0,556271,1066,4,0
0,127838,24,523,24,0,577110,1056,1881,1.8
0,127857,6,68,1,0,278713,1301,118,0.1
0,127901,1,35,0,0,242436,1322,112,0.1
0,127903,0,41,1,1,363716,1238,329,0.3
0,127910,43,883,43,17,39842,1561,241,0.2
0,127911,11,279,13,5,150709,1370,1220,0.9
0,127913,14,296,6,5,150709,1370,1220,0.9
0,127922,35,2323,48,28,17746,1586,776,0.5
0,127940,22,265,20,4,101019,1489,2302,1.5
0,127950,15,162,30,0,508624,1098,137,0.1
0,128009,3,100,0,3,110204,1386,77,0.1
0,128023,0,19,0,0,158154,1367,46,0
0,128030,4,79,6,0,158154,1367,46,0
0,128063,27,328,22,6,210016,1339,211,0.2
0,128101,6,93,1,8,431204,1194,90,0.1
0,128119,67,1647,71,7,140555,1374,140,0.1
0,128165,11,124,7,2,549463,1070,759,0.7
0,128167,62,919,49,3,171271,1360,4123,3
1,128170,53,746,83,4,91990,1514,744,0.5
0,128178,20,250,3,9,412495,1205,1052,0.9
0,128198,46,848,72,9,1935,1619,1354,0.8
0,128213,1,28,0,0,498776,1115,382,0.3
0,128271,0,6,0,0,581928,1054,96,0.1
0,128273,4,81,2,2,581928,1054,96,0.1
0,128326,5,88,0,1,577110,1056,1881,1.8
0,128330,1,59,1,1,408768,1207,116,0.1
0,128351,32,567,32,8,218821,1334,1367,1
0,128365,5,93,0,4,295114,1289,217,0.2
0,128367,48,815,31,16,408768,1207,116,0.1
0,128382,9,129,4,2,398328,1212,1308,1.1
0,128416,3,48,2,1,577110,1056,1881,1.8
0,128468,7,112,1,1,635648,1022,59,0.1
0,128524,15,178,0,16,270832,1307,174,0.1
0,128546,2,58,0,0,173708,1359,5,0
0,128631,0,15,1,0,270832,1307,174,0.1
0,128712,1,27,0,0,693038,986,67,0.1
0,128738,17,229,8,3,13980,1593,3978,2.5
0,128741,4,116,1,2,311702,1276,233,0.2
0,128744,11,109,13,0,105365,1475,594,0.4
0,128771,5,109,0,0,631040,1025,21,0
0,128776,0,17,1,0,105365,1475,594,0.4
0,128799,8,112,2,4,32761,1565,345,0.2
0,128805,0,13,0,0,116194,1384,3,0
1,128807,69,1289,148,11,332088,1262,30,0
0,128808,5,62,2,0,116194,1384,3,0
0,128821,7,167,4,9,559323,1065,72,0.1
0,128845,22,318,9,3,439369,1191,587,0.5
0,128849,60,5520,135,24,306610,1280,884,0.7
0,128865,4,30,0,0,352450,1247,3,0
0,128888,12,166,3,0,351048,1248,2655,2.1
1,128895,89,2498,104,36,312685,1275,2410,1.9
1,128922,138,36255,220,18,398449,1212,1694,1.4
0,128970,1,39,0,0,63752,1547,786,0.5
0,128976,120,2918,215,18,398328,1212,1308,1.1
0,128977,90,3060,172,1,577110,1056,1881,1.8
0,128983,3,84,4,1,372139,1230,834,0.7
0,128990,95,3525,107,39,61807,1548,742,0.5
0,129145,1,62,0,1,693038,986,67,0.1
0,129148,7,140,1,7,49601,1555,1208,0.8
0,129150,3,36,0,0,456776,1179,123,0.1
0,129151,34,685,22,7,265707,1310,1035,0.8
0,129158,0,17,0,0,198608,1345,55,0
0,129173,19,586,26,0,159166,1366,143,0.1
0,129180,7,82,3,1,581928,1054,96,0.1
0,129200,4,165,6,0,3770,1617,22,0
0,129201,2,75,1,0,372139,1230,834,0.7
0,129205,23,225,3,11,372139,1230,834,0.7
0,129206,76,2512,62,8,296241,1288,169,0.1
0,129208,1,34,4,0,696965,984,8,0
0,129211,1,36,0,0,656614,1009,168,0.2
0,129265,0,11,0,0,513245,1094,115,0.1
0,129267,22,362,23,0,577110,1056,1881,1.8
0,129272,5,68,1,2,513245,1094,115,0.1
0,129290,95,3083,55,9,113709,1385,226,0.2
0,129320,51,2046,49,5,104849,1476,2395,1.6
0,129373,3,45,0,4,697879,984,2,0
0,129415,1,23,0,0,102092,1484,1,0
0,129416,17,260,3,15,478933,1159,580,0.5
0,129421,12,165,3,13,372139,1230,834,0.7
0,129431,4,82,1,0,136148,1375,20,0
0,129457,2,46,2,0,2765,1619,68,0
0,129462,90,1939,148,20,614168,1035,190,0.2
0,129497,1,35,0,0,523721,1089,4,0
0,129530,30,259,36,0,10769,1597,1721,1.1
0,129564,0,36,0,0,689022,989,649,0.7
0,129565,0,13,0,0,689022,989,649,0.7
0,129566,0,17,0,0,689022,989,649,0.7
0,129567,2,81,3,0,689022,989,649,0.7
0,129572,21,237,30,2,784,1620,410,0.3
