Recommended,SuggID,Responses,Views,VoteUp,VoteDown,AuthID,AuthTenure,AuthPosts,AuthPost/Day,AuthScore,Up/Down,Up/Views,Down/Views,UpViewsRank
0,148197,63,2805,125,7,398328,1212,1308,1.1,0.744923616,17.85714286,0.04456328,0.002495544,0
0,162175,89,3133,95,31,398328,1212,1308,1.1,0.744923616,3.064516129,0.030322375,0.00989467,0
0,137107,43,947,54,26,398328,1212,1308,1.1,0.744923616,2.076923077,0.057022175,0.027455121,0
0,129632,36,1116,49,11,398328,1212,1308,1.1,0.744923616,4.454545455,0.04390681,0.009856631,0
0,143388,22,377,26,7,398328,1212,1308,1.1,0.744923616,3.714285714,0.068965517,0.018567639,0
0,138021,18,251,20,4,398328,1212,1308,1.1,0.744923616,5,0.079681275,0.015936255,0
0,159754,31,411,18,7,398328,1212,1308,1.1,0.744923616,2.571428571,0.04379562,0.01703163,0
0,161674,28,1299,12,9,398328,1212,1308,1.1,0.744923616,1.333333333,0.009237875,0.006928406,0
0,158526,18,215,7,8,398328,1212,1308,1.1,0.744923616,0.875,0.03255814,0.037209302,0
0,128382,9,129,4,2,398328,1212,1308,1.1,0.744923616,2,0.031007752,0.015503876,0
0,160832,22,315,3,13,398328,1212,1308,1.1,0.744923616,0.230769231,0.00952381,0.041269841,0
0,129627,0,30,0,0,398328,1212,1308,1.1,0.744923616,0,0,0,0
0,161005,11,174,0,0,398328,1212,1308,1.1,0.744923616,0,0,0,0
0,108925,172,8875,416,43,4886,1615,8977,5.6,0.725077312,9.674418605,0.046873239,0.00484507,0
0,35463,77,3849,242,7,4886,1615,8977,5.6,0.725077312,34.57142857,0.062873474,0.001818654,0
0,130384,91,2069,135,8,4886,1615,8977,5.6,0.725077312,16.875,0.065248913,0.003866602,0
0,60294,0,0,124,4,4886,1615,8977,5.6,0.725077312,31,0,0,0
0,105533,112,1938,115,10,4886,1615,8977,5.6,0.725077312,11.5,0.059339525,0.005159959,0
0,190183,47,912,77,0,4886,1615,8977,5.6,0.725077312,0,0.084429825,0,0
0,58921,0,0,59,8,4886,1615,8977,5.6,0.725077312,7.375,0,0,0
0,159657,44,990,27,1,4886,1615,8977,5.6,0.725077312,27,0.027272727,0.001010101,0
0,138592,21,175,22,0,4886,1615,8977,5.6,0.725077312,0,0.125714286,0,1
0,217727,22,250,12,1,4886,1615,8977,5.6,0.725077312,12,0.048,0.004,0
0,221777,8,157,12,0,4886,1615,8977,5.6,0.725077312,0,0.076433121,0,0
0,221778,8,135,10,1,4886,1615,8977,5.6,0.725077312,10,0.074074074,0.007407407,0
0,187709,29,341,8,6,4886,1615,8977,5.6,0.725077312,1.333333333,0.023460411,0.017595308,0
0,217723,12,212,4,3,4886,1615,8977,5.6,0.725077312,1.333333333,0.018867925,0.014150943,0
0,218363,8,183,2,9,4886,1615,8977,5.6,0.725077312,0.222222222,0.010928962,0.049180328,0
0,237752,1,103,1,0,4886,1615,8977,5.6,0.725077312,0,0.009708738,0,0
0,217722,0,25,0,0,4886,1615,8977,5.6,0.725077312,0,0,0,0
0,217726,0,15,0,0,4886,1615,8977,5.6,0.725077312,0,0,0,0
0,153244,100,3269,359,30,368986,1233,814,0.7,0.721465348,11.96666667,0.109819517,0.009177118,1
0,108841,487,19867,999,125,221915,1332,2080,1.6,0.712050361,7.992,0.050284391,0.006291841,0
0,126713,152,10803,463,99,221915,1332,2080,1.6,0.712050361,4.676767677,0.042858465,0.009164121,0
0,113598,190,11478,409,112,221915,1332,2080,1.6,0.712050361,3.651785714,0.035633386,0.009757798,0
0,150601,32,995,55,11,221915,1332,2080,1.6,0.712050361,5,0.055276382,0.011055276,0
0,126619,14,133,3,12,221915,1332,2080,1.6,0.712050361,0.25,0.022556391,0.090225564,0
0,126709,2,20,0,0,221915,1332,2080,1.6,0.712050361,0,0,0,0
0,105846,214,6616,628,23,64536,1546,137,0.1,0.708701992,27.30434783,0.094921403,0.003476421,1
0,107399,37,1697,63,5,64536,1546,137,0.1,0.708701992,12.6,0.037124337,0.002946376,0
0,177774,240,10995,652,5,335804,1259,1866,1.5,0.697389323,130.4,0.059299682,0.000454752,0
0,157784,204,7086,324,77,335804,1259,1866,1.5,0.697389323,4.207792208,0.045723963,0.010866497,0
1,161095,126,3029,288,22,335804,1259,1866,1.5,0.697389323,13.09090909,0.095080885,0.007263123,1
1,173669,101,4115,266,12,335804,1259,1866,1.5,0.697389323,22.16666667,0.064641555,0.00291616,0
1,243686,98,5376,199,12,335804,1259,1866,1.5,0.697389323,16.58333333,0.037016369,0.002232143,0
0,155785,104,2924,147,18,335804,1259,1866,1.5,0.697389323,8.166666667,0.050273598,0.006155951,0
0,150665,84,2167,122,6,335804,1259,1866,1.5,0.697389323,20.33333333,0.056299031,0.002768805,0
1,161822,82,2568,117,12,335804,1259,1866,1.5,0.697389323,9.75,0.045560748,0.004672897,0
0,178764,71,2265,113,29,335804,1259,1866,1.5,0.697389323,3.896551724,0.049889625,0.012803532,0
0,258383,44,2025,112,13,335804,1259,1866,1.5,0.697389323,8.615384615,0.055308642,0.006419753,0
0,258378,61,2458,105,20,335804,1259,1866,1.5,0.697389323,5.25,0.042717657,0.008136697,0
0,236178,60,1842,100,8,335804,1259,1866,1.5,0.697389323,12.5,0.054288817,0.004343105,0
1,158019,49,1592,99,12,335804,1259,1866,1.5,0.697389323,8.25,0.06218593,0.007537688,0
0,158577,53,2034,91,10,335804,1259,1866,1.5,0.697389323,9.1,0.04473943,0.004916421,0
0,219380,66,1376,87,12,335804,1259,1866,1.5,0.697389323,7.25,0.063226744,0.00872093,0
1,179706,51,996,76,0,335804,1259,1866,1.5,0.697389323,0,0.076305221,0,0
0,157378,75,2654,71,35,335804,1259,1866,1.5,0.697389323,2.028571429,0.026752072,0.013187641,0
0,152482,39,1533,62,0,335804,1259,1866,1.5,0.697389323,0,0.040443575,0,0
0,232240,55,1503,52,8,335804,1259,1866,1.5,0.697389323,6.5,0.034597472,0.005322688,0
0,163798,35,1346,47,1,335804,1259,1866,1.5,0.697389323,47,0.034918276,0.000742942,0
0,250868,20,670,46,3,335804,1259,1866,1.5,0.697389323,15.33333333,0.068656716,0.004477612,0
0,252772,42,1473,45,2,335804,1259,1866,1.5,0.697389323,22.5,0.030549898,0.001357773,0
0,275389,21,1342,41,12,335804,1259,1866,1.5,0.697389323,3.416666667,0.030551416,0.008941878,0
0,273168,26,473,38,2,335804,1259,1866,1.5,0.697389323,19,0.080338266,0.00422833,0
0,204705,48,901,32,11,335804,1259,1866,1.5,0.697389323,2.909090909,0.035516093,0.012208657,0
0,249195,24,414,23,4,335804,1259,1866,1.5,0.697389323,5.75,0.055555556,0.009661836,0
0,249555,22,486,14,5,335804,1259,1866,1.5,0.697389323,2.8,0.028806584,0.010288066,0
0,162003,16,144,8,1,335804,1259,1866,1.5,0.697389323,8,0.055555556,0.006944444,0
0,251353,11,222,7,4,335804,1259,1866,1.5,0.697389323,1.75,0.031531532,0.018018018,0
0,206303,18,286,7,7,335804,1259,1866,1.5,0.697389323,1,0.024475524,0.024475524,0
0,159931,40,579,7,8,335804,1259,1866,1.5,0.697389323,0.875,0.01208981,0.013816926,0
0,175287,24,2083,5,9,335804,1259,1866,1.5,0.697389323,0.555555556,0.002400384,0.004320691,0
0,191662,14,174,3,7,335804,1259,1866,1.5,0.697389323,0.428571429,0.017241379,0.040229885,0
1,120591,199,5455,447,33,229906,1328,6316,4.8,0.691080019,13.54545455,0.081943171,0.006049496,0
0,122793,103,2479,248,9,229906,1328,6316,4.8,0.691080019,27.55555556,0.100040339,0.003630496,1
0,138159,61,1064,128,1,229906,1328,6316,4.8,0.691080019,128,0.120300752,0.00093985,1
1,157833,71,1378,105,9,229906,1328,6316,4.8,0.691080019,11.66666667,0.076197388,0.006531205,0
1,190361,40,1193,77,3,229906,1328,6316,4.8,0.691080019,25.66666667,0.064543168,0.002514669,0
1,122260,40,596,65,1,229906,1328,6316,4.8,0.691080019,65,0.109060403,0.001677852,1
0,126831,42,678,62,4,229906,1328,6316,4.8,0.691080019,15.5,0.091445428,0.005899705,0
0,273318,34,1322,59,13,229906,1328,6316,4.8,0.691080019,4.538461538,0.044629349,0.009833585,0
0,126847,35,453,57,0,229906,1328,6316,4.8,0.691080019,0,0.125827815,0,1
1,119627,30,799,55,0,229906,1328,6316,4.8,0.691080019,0,0.068836045,0,0
0,139995,52,807,51,2,229906,1328,6316,4.8,0.691080019,25.5,0.063197026,0.002478315,0
1,139469,22,346,44,0,229906,1328,6316,4.8,0.691080019,0,0.12716763,0,1
1,142665,21,456,44,0,229906,1328,6316,4.8,0.691080019,0,0.096491228,0,1
1,132281,25,506,42,0,229906,1328,6316,4.8,0.691080019,0,0.083003953,0,0
1,158253,36,522,41,1,229906,1328,6316,4.8,0.691080019,41,0.078544061,0.001915709,0
1,139563,23,331,39,2,229906,1328,6316,4.8,0.691080019,19.5,0.117824773,0.006042296,1
0,119763,27,796,37,2,229906,1328,6316,4.8,0.691080019,18.5,0.046482412,0.002512563,0
1,159275,30,295,36,0,229906,1328,6316,4.8,0.691080019,0,0.122033898,0,1
0,194365,19,626,35,3,229906,1328,6316,4.8,0.691080019,11.66666667,0.055910543,0.004792332,0
1,193568,28,386,34,0,229906,1328,6316,4.8,0.691080019,0,0.088082902,0,0
1,140810,27,249,33,0,229906,1328,6316,4.8,0.691080019,0,0.13253012,0,1
0,127157,14,288,32,2,229906,1328,6316,4.8,0.691080019,16,0.111111111,0.006944444,1
0,138560,24,269,32,0,229906,1328,6316,4.8,0.691080019,0,0.118959108,0,1
1,138130,17,317,31,1,229906,1328,6316,4.8,0.691080019,31,0.097791798,0.003154574,1
1,154830,22,227,30,1,229906,1328,6316,4.8,0.691080019,30,0.13215859,0.004405286,1
1,139556,25,396,29,1,229906,1328,6316,4.8,0.691080019,29,0.073232323,0.002525253,0
0,118258,26,538,27,9,229906,1328,6316,4.8,0.691080019,3,0.050185874,0.016728625,0
0,147755,16,213,18,0,229906,1328,6316,4.8,0.691080019,0,0.084507042,0,0
0,138264,18,232,12,2,229906,1328,6316,4.8,0.691080019,6,0.051724138,0.00862069,0
0,168051,17,189,12,0,229906,1328,6316,4.8,0.691080019,0,0.063492063,0,0
0,152384,13,222,9,2,229906,1328,6316,4.8,0.691080019,4.5,0.040540541,0.009009009,0
0,143379,13,130,9,3,229906,1328,6316,4.8,0.691080019,3,0.069230769,0.023076923,0
0,122568,10,97,6,1,229906,1328,6316,4.8,0.691080019,6,0.06185567,0.010309278,0
0,135999,11,160,6,3,229906,1328,6316,4.8,0.691080019,2,0.0375,0.01875,0
0,174502,16,234,5,2,229906,1328,6316,4.8,0.691080019,2.5,0.021367521,0.008547009,0
0,120015,8,115,3,4,229906,1328,6316,4.8,0.691080019,0.75,0.026086957,0.034782609,0
0,158115,5,54,2,0,229906,1328,6316,4.8,0.691080019,0,0.037037037,0,0
0,138126,1,44,1,0,229906,1328,6316,4.8,0.691080019,0,0.022727273,0,0
0,170610,5,63,1,0,229906,1328,6316,4.8,0.691080019,0,0.015873016,0,0
0,185039,17,260,1,0,229906,1328,6316,4.8,0.691080019,0,0.003846154,0,0
0,173402,0,0,0,0,229906,1328,6316,4.8,0.691080019,0,0,0,0
0,138171,3,64,0,0,229906,1328,6316,4.8,0.691080019,0,0,0,0
0,177060,0,251,0,0,229906,1328,6316,4.8,0.691080019,0,0,0,0
0,176050,129,3961,208,17,23768,1569,1869,1.2,0.690830959,12.23529412,0.052511992,0.004291845,0
0,145012,98,2314,153,27,23768,1569,1869,1.2,0.690830959,5.666666667,0.066119274,0.011668107,0
0,180889,107,3251,145,25,23768,1569,1869,1.2,0.690830959,5.8,0.044601661,0.007689942,0
0,158527,107,2925,139,17,23768,1569,1869,1.2,0.690830959,8.176470588,0.047521368,0.005811966,0
0,183947,124,3361,127,52,23768,1569,1869,1.2,0.690830959,2.442307692,0.037786373,0.015471586,0
1,159964,130,2244,125,21,23768,1569,1869,1.2,0.690830959,5.952380952,0.0557041,0.009358289,0
0,160295,77,3556,115,14,23768,1569,1869,1.2,0.690830959,8.214285714,0.032339708,0.003937008,0
0,178390,60,2856,101,12,23768,1569,1869,1.2,0.690830959,8.416666667,0.035364146,0.004201681,0
0,169148,80,2074,98,10,23768,1569,1869,1.2,0.690830959,9.8,0.047251688,0.004821601,0
0,157232,74,3192,87,36,23768,1569,1869,1.2,0.690830959,2.416666667,0.027255639,0.011278195,0
0,160131,71,2589,86,14,23768,1569,1869,1.2,0.690830959,6.142857143,0.033217458,0.005407493,0
0,180931,56,2452,86,16,23768,1569,1869,1.2,0.690830959,5.375,0.035073409,0.006525285,0
0,140673,83,3297,80,17,23768,1569,1869,1.2,0.690830959,4.705882353,0.024264483,0.005156203,0
0,160965,73,3448,80,31,23768,1569,1869,1.2,0.690830959,2.580645161,0.023201856,0.008990719,0
0,171027,89,1706,79,10,23768,1569,1869,1.2,0.690830959,7.9,0.046307151,0.005861665,0
0,145809,77,2664,65,17,23768,1569,1869,1.2,0.690830959,3.823529412,0.024399399,0.006381381,0
0,240113,101,4335,65,35,23768,1569,1869,1.2,0.690830959,1.857142857,0.014994233,0.008073818,0
0,234069,46,1979,62,3,23768,1569,1869,1.2,0.690830959,20.66666667,0.031328954,0.001515917,0
0,144734,89,1733,60,24,23768,1569,1869,1.2,0.690830959,2.5,0.034622043,0.013848817,0
0,141818,45,2845,49,15,23768,1569,1869,1.2,0.690830959,3.266666667,0.017223199,0.005272408,0
0,235006,48,1410,47,8,23768,1569,1869,1.2,0.690830959,5.875,0.033333333,0.005673759,0
0,142093,55,895,45,12,23768,1569,1869,1.2,0.690830959,3.75,0.05027933,0.013407821,0
0,156886,75,1461,43,20,23768,1569,1869,1.2,0.690830959,2.15,0.029431896,0.013689254,0
0,153957,89,2581,41,11,23768,1569,1869,1.2,0.690830959,3.727272727,0.015885316,0.004261914,0
0,243929,59,753,31,3,23768,1569,1869,1.2,0.690830959,10.33333333,0.041168659,0.003984064,0
0,142078,50,745,30,12,23768,1569,1869,1.2,0.690830959,2.5,0.040268456,0.016107383,0
0,167121,38,968,27,4,23768,1569,1869,1.2,0.690830959,6.75,0.027892562,0.004132231,0
0,176031,38,534,27,12,23768,1569,1869,1.2,0.690830959,2.25,0.050561798,0.02247191,0
0,235022,32,1753,11,21,23768,1569,1869,1.2,0.690830959,0.523809524,0.006274957,0.011979464,0
0,164255,24,231,9,0,23768,1569,1869,1.2,0.690830959,0,0.038961039,0,0
0,159231,31,340,8,5,23768,1569,1869,1.2,0.690830959,1.6,0.023529412,0.014705882,0
0,168213,28,351,8,7,23768,1569,1869,1.2,0.690830959,1.142857143,0.022792023,0.01994302,0
0,165074,15,251,8,0,23768,1569,1869,1.2,0.690830959,0,0.03187251,0,0
0,164759,20,304,7,1,23768,1569,1869,1.2,0.690830959,7,0.023026316,0.003289474,0
0,161664,19,274,7,0,23768,1569,1869,1.2,0.690830959,0,0.025547445,0,0
0,182983,14,404,6,8,23768,1569,1869,1.2,0.690830959,0.75,0.014851485,0.01980198,0
0,236156,14,176,6,0,23768,1569,1869,1.2,0.690830959,0,0.034090909,0,0
0,158529,6,153,5,2,23768,1569,1869,1.2,0.690830959,2.5,0.032679739,0.013071895,0
0,173562,24,400,5,3,23768,1569,1869,1.2,0.690830959,1.666666667,0.0125,0.0075,0
0,160790,23,474,5,6,23768,1569,1869,1.2,0.690830959,0.833333333,0.010548523,0.012658228,0
0,185991,19,317,5,7,23768,1569,1869,1.2,0.690830959,0.714285714,0.015772871,0.022082019,0
0,238052,13,288,4,6,23768,1569,1869,1.2,0.690830959,0.666666667,0.013888889,0.020833333,0
0,160532,28,488,4,7,23768,1569,1869,1.2,0.690830959,0.571428571,0.008196721,0.014344262,0
0,165080,6,122,3,1,23768,1569,1869,1.2,0.690830959,3,0.024590164,0.008196721,0
0,180301,12,218,3,7,23768,1569,1869,1.2,0.690830959,0.428571429,0.013761468,0.032110092,0
0,236183,4,143,2,1,23768,1569,1869,1.2,0.690830959,2,0.013986014,0.006993007,0
0,243113,12,954,2,2,23768,1569,1869,1.2,0.690830959,1,0.002096436,0.002096436,0
0,241345,14,417,2,4,23768,1569,1869,1.2,0.690830959,0.5,0.004796163,0.009592326,0
0,157254,4,95,2,6,23768,1569,1869,1.2,0.690830959,0.333333333,0.021052632,0.063157895,0
0,161286,11,162,2,7,23768,1569,1869,1.2,0.690830959,0.285714286,0.012345679,0.043209877,0
0,147353,25,257,2,17,23768,1569,1869,1.2,0.690830959,0.117647059,0.007782101,0.06614786,0
0,236193,5,102,1,1,23768,1569,1869,1.2,0.690830959,1,0.009803922,0.009803922,0
0,243277,6,166,1,2,23768,1569,1869,1.2,0.690830959,0.5,0.006024096,0.012048193,0
0,164326,9,284,1,2,23768,1569,1869,1.2,0.690830959,0.5,0.003521127,0.007042254,0
0,152974,8,80,1,3,23768,1569,1869,1.2,0.690830959,0.333333333,0.0125,0.0375,0
0,153222,10,140,1,7,23768,1569,1869,1.2,0.690830959,0.142857143,0.007142857,0.05,0
0,243532,11,484,1,7,23768,1569,1869,1.2,0.690830959,0.142857143,0.002066116,0.01446281,0
0,163985,8,170,1,8,23768,1569,1869,1.2,0.690830959,0.125,0.005882353,0.047058824,0
0,155017,4,101,1,0,23768,1569,1869,1.2,0.690830959,0,0.00990099,0,0
0,155014,10,128,0,11,23768,1569,1869,1.2,0.690830959,0,0,0.0859375,0
0,156880,1,28,0,0,23768,1569,1869,1.2,0.690830959,0,0,0,0
0,156882,2,40,0,0,23768,1569,1869,1.2,0.690830959,0,0,0,0
0,157223,13,130,0,9,23768,1569,1869,1.2,0.690830959,0,0,0.069230769,0
0,159963,0,30,0,0,23768,1569,1869,1.2,0.690830959,0,0,0,0
0,236161,2,66,0,0,23768,1569,1869,1.2,0.690830959,0,0,0,0
0,248554,9,176,0,1,23768,1569,1869,1.2,0.690830959,0,0,0.005681818,0
0,174389,120,30072,519,76,1385,1619,2278,1.4,0.68685943,6.828947368,0.017258579,0.002527268,0
0,251974,68,1809,98,11,1385,1619,2278,1.4,0.68685943,8.909090909,0.054173577,0.006080708,0
0,137002,84,2138,87,18,1385,1619,2278,1.4,0.68685943,4.833333333,0.040692236,0.008419083,0
0,136880,79,1772,79,28,1385,1619,2278,1.4,0.68685943,2.821428571,0.044582393,0.015801354,0
0,254714,73,1630,73,13,1385,1619,2278,1.4,0.68685943,5.615384615,0.044785276,0.00797546,0
0,155851,59,1052,72,4,1385,1619,2278,1.4,0.68685943,18,0.068441065,0.003802281,0
0,156086,68,1326,57,16,1385,1619,2278,1.4,0.68685943,3.5625,0.042986425,0.012066365,0
0,141273,53,1302,56,18,1385,1619,2278,1.4,0.68685943,3.111111111,0.043010753,0.013824885,0
0,133419,75,1902,51,9,1385,1619,2278,1.4,0.68685943,5.666666667,0.02681388,0.004731861,0
0,141282,39,923,50,4,1385,1619,2278,1.4,0.68685943,12.5,0.054171181,0.004333694,0
1,133208,58,26250,47,5,1385,1619,2278,1.4,0.68685943,9.4,0.001790476,0.000190476,0
0,133751,50,1473,37,5,1385,1619,2278,1.4,0.68685943,7.4,0.025118805,0.003394433,0
0,153206,36,486,37,6,1385,1619,2278,1.4,0.68685943,6.166666667,0.076131687,0.012345679,0
0,138544,67,1526,35,6,1385,1619,2278,1.4,0.68685943,5.833333333,0.02293578,0.003931848,0
0,238386,53,1550,33,1,1385,1619,2278,1.4,0.68685943,33,0.021290323,0.000645161,0
0,165121,40,907,31,16,1385,1619,2278,1.4,0.68685943,1.9375,0.034178611,0.017640573,0
0,148671,27,564,28,9,1385,1619,2278,1.4,0.68685943,3.111111111,0.04964539,0.015957447,0
0,187150,33,668,28,10,1385,1619,2278,1.4,0.68685943,2.8,0.041916168,0.01497006,0
0,162356,17,1377,22,11,1385,1619,2278,1.4,0.68685943,2,0.015976761,0.007988381,0
0,253058,27,491,22,0,1385,1619,2278,1.4,0.68685943,0,0.044806517,0,0
0,156809,23,376,20,7,1385,1619,2278,1.4,0.68685943,2.857142857,0.053191489,0.018617021,0
0,256012,29,431,19,1,1385,1619,2278,1.4,0.68685943,19,0.044083527,0.002320186,0
0,258752,38,685,17,9,1385,1619,2278,1.4,0.68685943,1.888888889,0.024817518,0.013138686,0
0,192538,43,521,13,2,1385,1619,2278,1.4,0.68685943,6.5,0.024952015,0.003838772,0
0,255297,23,339,13,5,1385,1619,2278,1.4,0.68685943,2.6,0.038348083,0.014749263,0
0,186311,29,453,13,15,1385,1619,2278,1.4,0.68685943,0.866666667,0.028697572,0.033112583,0
0,250908,23,518,12,8,1385,1619,2278,1.4,0.68685943,1.5,0.023166023,0.015444015,0
0,251238,25,1100,12,24,1385,1619,2278,1.4,0.68685943,0.5,0.010909091,0.021818182,0
0,162785,14,254,11,4,1385,1619,2278,1.4,0.68685943,2.75,0.043307087,0.015748031,0
0,141292,13,163,10,2,1385,1619,2278,1.4,0.68685943,5,0.061349693,0.012269939,0
0,131462,9,115,10,4,1385,1619,2278,1.4,0.68685943,2.5,0.086956522,0.034782609,0
0,165879,17,267,10,7,1385,1619,2278,1.4,0.68685943,1.428571429,0.037453184,0.026217228,0
0,165148,10,124,7,1,1385,1619,2278,1.4,0.68685943,7,0.056451613,0.008064516,0
0,224672,20,350,6,4,1385,1619,2278,1.4,0.68685943,1.5,0.017142857,0.011428571,0
0,144246,11,162,5,1,1385,1619,2278,1.4,0.68685943,5,0.030864198,0.00617284,0
0,186699,9,156,5,2,1385,1619,2278,1.4,0.68685943,2.5,0.032051282,0.012820513,0
0,211354,13,258,5,2,1385,1619,2278,1.4,0.68685943,2.5,0.019379845,0.007751938,0
0,254525,9,138,5,4,1385,1619,2278,1.4,0.68685943,1.25,0.036231884,0.028985507,0
0,219256,16,218,5,5,1385,1619,2278,1.4,0.68685943,1,0.02293578,0.02293578,0
0,179749,17,176,4,1,1385,1619,2278,1.4,0.68685943,4,0.022727273,0.005681818,0
0,219315,21,275,4,4,1385,1619,2278,1.4,0.68685943,1,0.014545455,0.014545455,0
0,253195,15,562,4,5,1385,1619,2278,1.4,0.68685943,0.8,0.007117438,0.008896797,0
0,144273,6,141,3,2,1385,1619,2278,1.4,0.68685943,1.5,0.021276596,0.014184397,0
0,224674,7,163,3,3,1385,1619,2278,1.4,0.68685943,1,0.018404908,0.018404908,0
0,185444,12,123,3,4,1385,1619,2278,1.4,0.68685943,0.75,0.024390244,0.032520325,0
0,227506,5,153,3,0,1385,1619,2278,1.4,0.68685943,0,0.019607843,0,0
0,132049,3,62,2,1,1385,1619,2278,1.4,0.68685943,2,0.032258065,0.016129032,0
0,254983,11,155,2,2,1385,1619,2278,1.4,0.68685943,1,0.012903226,0.012903226,0
0,249122,5,187,2,5,1385,1619,2278,1.4,0.68685943,0.4,0.010695187,0.026737968,0
0,144279,9,132,2,8,1385,1619,2278,1.4,0.68685943,0.25,0.015151515,0.060606061,0
0,186696,4,74,2,0,1385,1619,2278,1.4,0.68685943,0,0.027027027,0,0
0,144265,4,93,1,2,1385,1619,2278,1.4,0.68685943,0.5,0.010752688,0.021505376,0
0,249367,3,427,1,3,1385,1619,2278,1.4,0.68685943,0.333333333,0.00234192,0.007025761,0
0,249323,6,351,1,4,1385,1619,2278,1.4,0.68685943,0.25,0.002849003,0.011396011,0
0,129959,4,61,1,5,1385,1619,2278,1.4,0.68685943,0.2,0.016393443,0.081967213,0
1,66165,0,0,0,0,1385,1619,2278,1.4,0.68685943,0,0,0,0
0,218067,17,210,0,14,1385,1619,2278,1.4,0.68685943,0,0,0.066666667,0
0,258476,0,36,0,0,1385,1619,2278,1.4,0.68685943,0,0,0,0
1,116804,132,36618,436,29,202713,1343,398,0.3,0.682703653,15.03448276,0.011906713,0.00079196,0
1,109058,108,63243,222,23,202713,1343,398,0.3,0.682703653,9.652173913,0.00351027,0.000363677,0
0,182113,25,1841,51,8,202713,1343,398,0.3,0.682703653,6.375,0.027702336,0.004345464,0
1,126657,71,3069,176,3,75427,1538,2718,1.8,0.681630396,58.66666667,0.05734767,0.000977517,0
0,63898,0,0,454,20,57704,1551,881,0.6,0.671832577,22.7,0,0,0
0,130631,65,1972,111,4,1972,1619,5980,3.7,0.668297981,27.75,0.056288032,0.002028398,0
1,163047,120,9335,105,6,543174,1079,6920,6.4,0.662314894,17.5,0.011247991,0.000642742,0
1,154674,69,2451,94,4,543174,1079,6920,6.4,0.662314894,23.5,0.038351693,0.001631987,0
0,150633,60,972,93,1,543174,1079,6920,6.4,0.662314894,93,0.095679012,0.001028807,1
0,162085,65,648,79,1,543174,1079,6920,6.4,0.662314894,79,0.12191358,0.00154321,1
1,166524,62,863,71,4,543174,1079,6920,6.4,0.662314894,17.75,0.082271147,0.004634994,0
1,209571,62,790,70,1,543174,1079,6920,6.4,0.662314894,70,0.088607595,0.001265823,0
1,203768,55,839,64,4,543174,1079,6920,6.4,0.662314894,16,0.076281287,0.00476758,0
1,147679,56,562,60,2,543174,1079,6920,6.4,0.662314894,30,0.106761566,0.003558719,1
0,137683,50,1318,60,10,543174,1079,6920,6.4,0.662314894,6,0.04552352,0.007587253,0
0,161360,51,554,58,1,543174,1079,6920,6.4,0.662314894,58,0.104693141,0.001805054,1
1,144532,42,531,55,1,543174,1079,6920,6.4,0.662314894,55,0.103578154,0.001883239,1
0,143980,42,596,53,2,543174,1079,6920,6.4,0.662314894,26.5,0.088926174,0.003355705,0
